City,Date_Only,Temperature_C,Humidity_percent,Wind_Speed_kmh,Rain_24h_Sum_mm
Shirvan,2022-08-05,36.85,18.061691,19.191748,0.0
Shirvan,2022-08-06,33.15,30.882969,22.19773,0.0
Shirvan,2022-08-07,32.6,30.732882,18.36353,0.8999999910593033
Shirvan,2022-08-08,30.55,39.4293,19.513195,0.4000000059604645
Shirvan,2022-08-09,32.35,29.09686,22.930048,0.0
Shirvan,2022-08-10,32.8,29.99414,20.63023,0.0
Shirvan,2022-08-11,33.8,37.034664,23.686249,0.0
Shirvan,2022-08-12,34.05,25.845507,24.216522,0.0
Shirvan,2022-08-13,35.0,25.503452,22.206486,0.0
Shirvan,2022-08-14,36.25,24.92092,22.065973,0.0
Shirvan,2022-08-15,37.4,25.300585,21.068459,0.0
Shirvan,2022-08-16,38.1,22.090868,21.900904,0.0
Shirvan,2022-08-17,35.6,20.008957,26.089447,0.0
Shirvan,2022-08-18,35.35,18.079082,18.472595,0.0
Shirvan,2022-08-19,36.35,12.604442,18.919704,0.0
Shirvan,2022-08-20,33.65,22.983263,24.933735,0.0
Shirvan,2022-08-21,31.0,27.419827,23.40277,0.0
Shirvan,2022-08-22,31.1,31.753065,24.216522,0.0
Shirvan,2022-08-23,31.15,17.648561,25.210283,0.0
Shirvan,2022-08-24,32.15,23.378115,22.427162,0.0
Shirvan,2022-08-25,32.55,23.719973,20.570463,0.0
Shirvan,2022-08-26,33.45,20.23298,21.142147,0.0
Shirvan,2022-08-27,34.5,17.096952,20.87379,0.0
Shirvan,2022-08-28,34.25,21.709604,20.870687,0.0
Shirvan,2022-08-29,35.3,12.981941,21.203358,0.0
Shirvan,2022-08-30,36.2,13.588109,18.584509,0.0
Shirvan,2022-08-31,35.9,16.321125,19.592731,0.0
Shirvan,2022-09-01,35.7,33.539066,17.377226,0.0
Shirvan,2022-09-02,37.95,20.377777,12.783802,0.0
Shirvan,2022-09-03,38.65,11.849262,13.363711,0.0
Shirvan,2022-09-04,36.45,25.882738,16.299694,0.0
Shirvan,2022-09-05,29.9,48.13401,37.053776,0.0
Shirvan,2022-09-06,21.75,54.951862,30.953718,0.0
Shirvan,2022-09-07,22.95,50.251156,17.595861,3.1000001057982445
Shirvan,2022-09-08,25.8,42.9255,13.779114,0.0
Shirvan,2022-09-09,28.6,35.47736,5.6920996,0.0
Shirvan,2022-09-10,24.5,54.9297,21.188072,0.0
Shirvan,2022-09-11,25.5,46.501038,17.551615,1.1000000312924385
Shirvan,2022-09-12,28.85,50.34185,24.442913,0.0
Shirvan,2022-09-13,32.0,43.375305,10.966713,0.0
Shirvan,2022-09-14,32.35,31.271387,8.759178,0.0
Shirvan,2022-09-15,26.8,45.5084,21.629978,0.0
Shirvan,2022-09-16,31.1,36.2903,9.3876505,0.0
Shirvan,2022-09-17,33.75,28.344511,2.6208394,0.0
Shirvan,2022-09-18,31.45,47.49384,19.61587,0.0
Shirvan,2022-09-19,33.05,36.13112,17.373497,0.0
Shirvan,2022-09-20,32.3,24.465038,17.782688,0.0
Shirvan,2022-09-21,31.5,30.733896,20.316889,0.0
Shirvan,2022-09-22,32.3,47.129017,14.264361,0.0
Shirvan,2022-09-23,34.8,32.14526,7.968939,0.0
Shirvan,2022-09-24,28.4,48.81146,17.10284,0.0
Shirvan,2022-09-25,22.55,43.309376,8.654986,1.300000011920929
Shirvan,2022-09-26,24.75,45.39336,4.6938257,0.0
Shirvan,2022-09-27,28.6,36.185238,9.565437,0.0
Shirvan,2022-09-28,31.35,30.793938,9.0,0.0
Shirvan,2022-09-29,27.0,51.14973,19.35314,0.0
Shirvan,2022-09-30,30.05,24.537445,19.469975,0.0
Shirvan,2022-10-01,28.6,30.95816,18.35647,0.0
Shirvan,2022-10-02,28.35,31.411152,17.935081,0.0
Shirvan,2022-10-03,30.35,37.51407,1.9386592,0.0
Shirvan,2022-10-04,28.0,32.165512,17.283749,0.0
Shirvan,2022-10-05,28.1,42.8614,17.106628,0.0
Shirvan,2022-10-06,27.2,43.453255,20.49156,0.0
Shirvan,2022-10-07,23.5,49.252407,20.898611,0.0
Shirvan,2022-10-08,24.5,40.35512,13.627795,0.0
Shirvan,2022-10-09,26.4,46.442856,15.9134655,0.0
Shirvan,2022-10-10,26.65,50.57089,9.0,1.8000000268220901
Shirvan,2022-10-11,26.0,46.334415,9.793059,0.0
Shirvan,2022-10-12,23.15,49.646797,17.377226,0.0
Shirvan,2022-10-13,21.1,54.067593,14.799459,4.5999999940395355
Shirvan,2022-10-14,22.25,58.029182,4.8433046,3.200000010430813
Shirvan,2022-10-15,21.85,61.026173,17.643673,0.0
Shirvan,2022-10-16,19.85,72.677765,19.969458,1.0000000298023224
Shirvan,2022-10-17,21.9,60.643272,14.917212,0.800000011920929
Shirvan,2022-10-18,16.2,71.54044,20.991426,0.0
Shirvan,2022-10-19,21.25,64.34171,11.165805,0.10000000149011612
Shirvan,2022-10-20,25.05,44.882202,4.6938252,0.0
Shirvan,2022-10-21,20.85,60.00432,14.869351,0.0
Shirvan,2022-10-22,14.45,72.905266,13.049689,6.9000000059604645
Shirvan,2022-10-23,15.25,82.83507,7.172949,8.999999940395355
Shirvan,2022-10-24,20.45,49.415863,14.764389,0.30000001192092896
Shirvan,2022-10-25,17.1,68.92216,17.287498,0.0
Shirvan,2022-10-26,18.15,80.549095,11.966954,1.2000000178813934
Shirvan,2022-10-27,21.85,48.808815,9.957108,0.0
Shirvan,2022-10-28,19.0,57.61588,17.447933,0.6000000014901161
Shirvan,2022-10-29,15.15,72.30369,11.966953,2.700000025331974
Shirvan,2022-10-30,17.1,65.79312,10.739832,0.4000000059604645
Shirvan,2022-10-31,20.95,40.166496,11.4862,0.0
Shirvan,2022-11-01,13.55,62.612385,21.897945,1.7999999597668648
Shirvan,2022-11-02,17.25,40.220604,8.209263,0.0
Shirvan,2022-11-03,19.1,37.614536,11.269782,0.0
Shirvan,2022-11-04,18.45,61.648403,8.557102,0.10000000149011612
Shirvan,2022-11-05,17.25,56.98865,8.049845,0.0
Shirvan,2022-11-06,10.95,66.494934,22.180206,3.900000013411045
Shirvan,2022-11-07,9.85,73.83047,13.37825,2.3000000566244125
Shirvan,2022-11-08,13.75,59.50484,0.71999997,0.30000000447034836
Shirvan,2022-11-09,14.2,66.73329,4.802999,0.30000000447034836
Shirvan,2022-11-10,14.75,66.84983,8.049845,0.0
Shirvan,2022-11-11,12.45,74.795944,11.681987,0.20000000298023224
Shirvan,2022-11-12,14.65,68.65946,11.480557,4.600000061094761
Shirvan,2022-11-13,16.05,56.686817,17.298738,0.0
Shirvan,2022-11-14,14.45,71.93286,15.807239,0.0
Shirvan,2022-11-15,11.7,78.04861,17.518356,0.0
Shirvan,2022-11-16,12.05,85.8314,12.849528,1.100000023841858
Shirvan,2022-11-17,17.7,54.46335,13.009903,0.20000000298023224
Shirvan,2022-11-18,19.3,43.72543,21.647945,0.0
Shirvan,2022-11-19,17.15,71.717064,6.519877,0.0
Shirvan,2022-11-20,18.05,67.537636,8.714677,0.0
Shirvan,2022-11-21,15.55,77.852325,6.9153743,0.0
Shirvan,2022-11-22,18.25,56.66474,11.440978,0.0
Shirvan,2022-11-23,16.2,72.7358,14.8257065,0.0
Shirvan,2022-11-24,15.85,66.856766,6.1305785,0.0
Shirvan,2022-11-25,16.2,78.721985,0.8049845,0.10000000149011612
Shirvan,2022-11-26,17.7,72.528076,6.1094027,1.3999999910593033
Shirvan,2022-11-27,16.1,59.870518,9.178235,0.20000000298023224
Shirvan,2022-11-28,13.7,72.76931,11.440979,0.20000000298023224
Shirvan,2022-11-29,9.15,77.92328,18.193361,0.10000000149011612
Shirvan,2022-11-30,6.6,70.671936,21.611996,0.5000000074505806
Shirvan,2022-12-01,6.9,78.95013,15.856354,8.100000105798244
Shirvan,2022-12-02,9.15,70.18088,10.24578,0.0
Shirvan,2022-12-03,6.15,72.89611,17.673029,1.5000000223517418
Shirvan,2022-12-04,4.25,74.67406,19.770523,0.9000000134110451
Shirvan,2022-12-05,3.35,68.9945,14.20062,0.0
Shirvan,2022-12-06,3.75,81.9395,12.768586,0.30000000447034836
Shirvan,2022-12-07,5.25,86.92734,9.6932955,0.7000000104308128
Shirvan,2022-12-08,5.9,81.93207,13.004922,1.5000000223517418
Shirvan,2022-12-09,5.75,81.622665,9.178235,0.0
Shirvan,2022-12-10,9.1,66.7959,8.225035,0.0
Shirvan,2022-12-11,9.25,72.70099,6.8777895,0.0
Shirvan,2022-12-12,9.8,73.05626,8.913181,0.0
Shirvan,2022-12-13,7.7,76.344185,7.208994,2.8000000789761543
Shirvan,2022-12-14,12.25,64.50788,9.3669195,0.0
Shirvan,2022-12-15,11.95,72.945656,5.3999996,0.0
Shirvan,2022-12-16,10.95,74.53683,8.209263,0.0
Shirvan,2022-12-17,11.85,72.92742,7.386582,0.0
Shirvan,2022-12-18,9.05,88.49691,8.049845,0.0
Shirvan,2022-12-19,10.5,77.066055,15.978486,0.0
Shirvan,2022-12-20,4.2,73.057655,16.418526,0.0
Shirvan,2022-12-21,6.1,73.4101,7.7043357,0.4000000059604645
Shirvan,2022-12-22,5.45,81.29315,6.9153743,0.10000000149011612
Shirvan,2022-12-23,8.4,78.898735,1.4399999,0.5000000074505806
Shirvan,2022-12-24,7.5,83.005684,10.636766,1.2000000178813934
Shirvan,2022-12-25,10.55,68.7647,3.8268526,0.0
Shirvan,2022-12-26,7.35,80.697754,7.6367526,0.0
Shirvan,2022-12-27,9.4,66.391174,7.928177,0.0
Shirvan,2022-12-28,8.2,76.15966,11.966953,0.0
Shirvan,2022-12-29,7.4,65.01198,21.26744,0.0
Shirvan,2022-12-30,9.3,63.38644,6.924738,0.0
Shirvan,2022-12-31,8.15,65.414085,7.2,0.0
Shirvan,2023-01-01,9.75,58.721268,5.6920996,0.0
Shirvan,2023-01-02,10.2,57.387074,11.770403,0.0
Shirvan,2023-01-03,12.35,56.926353,2.5959969,0.0
Shirvan,2023-01-04,11.1,56.405342,7.2805495,0.0
Shirvan,2023-01-05,9.1,75.779755,6.439876,0.0
Shirvan,2023-01-06,10.95,56.566936,19.966211,0.0
Shirvan,2023-01-07,10.8,62.844738,19.734436,0.0
Shirvan,2023-01-08,-0.5,71.614204,26.260265,1.7000000327825546
Shirvan,2023-01-09,0.3,64.08153,18.35647,1.1000000163912773
Shirvan,2023-01-10,0.95,73.802216,16.199999,0.0
Shirvan,2023-01-11,2.5,69.0707,23.233253,1.5000000223517418
Shirvan,2023-01-12,4.75,78.623314,16.563911,2.1000000312924385
Shirvan,2023-01-13,2.95,91.49009,6.638072,0.30000000447034836
Shirvan,2023-01-14,4.15,86.509514,6.849467,0.5000000074505806
Shirvan,2023-01-15,6.55,67.92838,2.5959969,0.0
Shirvan,2023-01-16,7.55,65.74873,4.829907,0.0
Shirvan,2023-01-17,8.6,74.123314,6.379216,0.0
Shirvan,2023-01-18,9.6,68.089386,6.5693827,0.0
Shirvan,2023-01-19,9.0,76.55817,6.924738,0.0
Shirvan,2023-01-20,8.8,77.86884,2.4149535,0.10000000149011612
Shirvan,2023-01-21,8.4,87.23231,15.463246,0.8000000193715096
Shirvan,2023-01-22,8.9,63.068573,3.219938,0.7000000104308128
Shirvan,2023-01-23,7.05,69.26214,11.304229,0.0
Shirvan,2023-01-24,5.4,70.17833,7.491114,0.0
Shirvan,2023-01-25,6.8,53.67286,3.563818,0.0
Shirvan,2023-01-26,7.3,55.815735,2.3051248,0.0
Shirvan,2023-01-27,8.95,56.8607,6.9153743,0.0
Shirvan,2023-01-28,8.55,70.30853,10.787993,0.0
Shirvan,2023-01-29,9.85,66.02348,12.7279215,0.0
Shirvan,2023-01-30,11.15,48.90489,4.452954,0.0
Shirvan,2023-01-31,8.5,85.45773,7.42159,2.700000062584877
Shirvan,2023-02-01,9.9,67.676445,4.2136917,0.30000000447034836
Shirvan,2023-02-02,11.0,82.028305,16.485485,0.9000000208616257
Shirvan,2023-02-03,6.65,69.67728,10.383987,12.400000005960464
Shirvan,2023-02-04,10.75,43.749466,4.829907,0.20000000298023224
Shirvan,2023-02-05,9.25,80.125565,15.978486,0.10000000149011612
Shirvan,2023-02-06,8.95,69.1609,18.289274,0.0
Shirvan,2023-02-07,8.7,69.35389,15.725037,1.0000000298023224
Shirvan,2023-02-08,5.1,78.677,5.506941,0.4000000059604645
Shirvan,2023-02-09,4.25,57.738712,10.514218,0.6000000089406967
Shirvan,2023-02-10,1.95,73.71392,14.685176,0.20000000298023224
Shirvan,2023-02-11,7.35,52.455944,5.506941,0.10000000149011612
Shirvan,2023-02-12,5.9,65.14167,2.6208394,0.0
Shirvan,2023-02-13,10.9,32.531574,19.523155,0.0
Shirvan,2023-02-14,8.4,27.310139,16.808569,0.0
Shirvan,2023-02-15,10.7,27.767391,20.240196,0.0
Shirvan,2023-02-16,6.9,55.302597,11.269782,0.0
Shirvan,2023-02-17,8.85,37.743847,16.676977,0.7000000178813934
Shirvan,2023-02-18,11.3,33.270332,17.992796,0.0
Shirvan,2023-02-19,15.75,28.801472,27.238941,0.0
Shirvan,2023-02-20,18.25,31.27325,11.885453,0.0
Shirvan,2023-02-21,8.75,50.393494,20.63023,0.0
Shirvan,2023-02-22,17.95,25.706438,12.261158,0.0
Shirvan,2023-02-23,9.7,50.475044,23.210928,0.0
Shirvan,2023-02-24,3.6,55.865456,18.25026,3.8000000566244125
Shirvan,2023-02-25,9.75,56.457764,16.45007,0.0
Shirvan,2023-02-26,15.9,31.503635,11.252519,0.0
Shirvan,2023-02-27,17.35,44.701225,4.2136917,0.0
Shirvan,2023-02-28,17.55,44.448177,2.4149535,0.0
Shirvan,2023-03-01,19.7,34.377422,1.9386592,0.0
Shirvan,2023-03-02,12.2,56.291386,18.671474,0.0
Shirvan,2023-03-03,13.0,58.70562,8.473393,0.0
Shirvan,2023-03-04,20.15,38.848682,14.707222,0.20000000298023224
Shirvan,2023-03-05,17.6,47.481895,10.495713,0.0
Shirvan,2023-03-06,22.5,40.46994,12.783802,0.0
Shirvan,2023-03-07,12.2,52.453323,19.386593,1.4000000208616257
Shirvan,2023-03-08,12.65,70.866776,4.6938252,0.6000000089406967
Shirvan,2023-03-09,15.2,57.449184,4.452954,3.1000000461935997
Shirvan,2023-03-10,21.7,30.07399,14.408997,0.0
Shirvan,2023-03-11,23.35,26.354616,9.693296,0.0
Shirvan,2023-03-12,25.0,25.346024,8.913181,0.0
Shirvan,2023-03-13,20.5,40.45314,25.40743,0.0
Shirvan,2023-03-14,17.4,35.69691,22.505037,0.0
Shirvan,2023-03-15,17.9,38.74128,14.529915,0.0
Shirvan,2023-03-16,16.0,57.062405,11.5199995,0.0
Shirvan,2023-03-17,19.1,50.911606,7.42159,0.0
Shirvan,2023-03-18,17.65,58.057903,10.446206,0.30000000447034836
Shirvan,2023-03-19,17.45,52.75901,15.844089,0.0
Shirvan,2023-03-20,17.0,58.093513,11.966953,2.700000025331974
Shirvan,2023-03-21,19.55,31.310778,22.057161,0.10000000149011612
Shirvan,2023-03-22,20.35,24.797325,25.460934,0.0
Shirvan,2023-03-23,21.2,24.93967,13.281023,0.0
Shirvan,2023-03-24,20.9,40.84606,3.5455887,0.0
Shirvan,2023-03-25,19.75,36.50571,17.399586,0.0
Shirvan,2023-03-26,22.95,38.981956,14.118243,0.0
Shirvan,2023-03-27,22.1,37.308655,8.587338,0.700000025331974
Shirvan,2023-03-28,20.65,41.621613,18.03237,0.0
Shirvan,2023-03-29,28.4,17.186434,7.5942082,0.0
Shirvan,2023-03-30,17.8,38.17026,35.747112,0.0
Shirvan,2023-03-31,10.2,44.723045,27.047956,0.20000000298023224
Shirvan,2023-04-01,7.7,77.42434,6.725354,6.400000102818012
Shirvan,2023-04-02,10.25,64.961845,7.386582,9.899999961256981
Shirvan,2023-04-03,18.3,43.141975,11.503113,0.0
Shirvan,2023-04-04,19.15,54.65298,14.480773,0.0
Shirvan,2023-04-05,20.25,57.351627,16.267857,0.0
Shirvan,2023-04-06,18.6,39.769104,25.759504,0.9999999776482582
Shirvan,2023-04-07,22.05,40.755592,9.931042,0.0
Shirvan,2023-04-08,17.6,50.16375,16.965895,0.0
Shirvan,2023-04-09,18.35,47.52651,17.610588,0.0
Shirvan,2023-04-10,17.8,48.694153,18.218275,0.0
Shirvan,2023-04-11,21.55,50.377914,12.031756,0.30000000447034836
Shirvan,2023-04-12,27.3,34.07438,7.208994,0.0
Shirvan,2023-04-13,29.8,10.69959,22.86496,2.3999999091029167
Shirvan,2023-04-14,22.95,21.935032,26.554728,0.10000000149011612
Shirvan,2023-04-15,26.05,17.190826,11.200571,0.0
Shirvan,2023-04-16,12.9,53.014378,27.959742,0.0
Shirvan,2023-04-17,13.8,51.24085,16.676977,0.0
Shirvan,2023-04-18,18.25,46.370895,15.937878,0.0
Shirvan,2023-04-19,23.2,38.789364,10.538843,0.0
Shirvan,2023-04-20,26.15,34.90656,16.641972,0.0
Shirvan,2023-04-21,27.7,36.05242,20.880001,0.0
Shirvan,2023-04-22,26.8,31.830303,9.6932955,2.099999964237213
Shirvan,2023-04-23,22.95,35.18904,22.33161,0.0
Shirvan,2023-04-24,26.95,28.587854,9.504272,0.0
Shirvan,2023-04-25,21.5,59.572266,1.1384199,15.200000189244747
Shirvan,2023-04-26,22.85,47.480473,18.328207,0.0
Shirvan,2023-04-27,25.15,46.71037,20.447239,0.0
Shirvan,2023-04-28,28.05,39.50276,19.878391,0.0
Shirvan,2023-04-29,27.85,32.448235,18.359999,0.0
Shirvan,2023-04-30,27.75,29.400942,17.414474,0.10000000149011612
Shirvan,2023-05-01,24.7,41.50261,3.9763298,1.2000000178813934
Shirvan,2023-05-02,21.55,48.242012,16.434305,18.90000033378601
Shirvan,2023-05-03,14.1,81.87611,3.8939953,13.199999891221523
Shirvan,2023-05-04,20.65,44.10578,8.669949,1.4999999850988388
Shirvan,2023-05-05,21.75,57.90791,15.192682,0.20000000298023224
Shirvan,2023-05-06,21.15,60.07503,18.671474,0.0
Shirvan,2023-05-07,20.65,55.584835,13.004922,0.0
Shirvan,2023-05-08,26.05,46.347984,9.826088,0.0
Shirvan,2023-05-09,23.05,50.94299,22.26477,0.5000000074505806
Shirvan,2023-05-10,20.95,60.0279,8.427383,10.799999877810478
Shirvan,2023-05-11,23.2,67.70953,25.006397,0.0
Shirvan,2023-05-12,18.45,52.309643,19.839235,0.0
Shirvan,2023-05-13,19.1,42.62815,14.081478,0.0
Shirvan,2023-05-14,17.7,58.65855,2.5959969,0.30000000447034836
Shirvan,2023-05-15,14.45,80.30891,10.1376915,12.800000078976154
Shirvan,2023-05-16,22.4,47.673977,2.1897945,0.30000000447034836
Shirvan,2023-05-17,18.9,49.665485,30.811037,0.700000025331974
Shirvan,2023-05-18,24.15,42.89219,6.3690495,0.9000000134110451
Shirvan,2023-05-19,23.85,37.172653,18.681883,0.0
Shirvan,2023-05-20,24.15,39.72021,22.253124,0.0
Shirvan,2023-05-21,26.75,38.88189,5.937272,3.0000000447034836
Shirvan,2023-05-22,31.55,31.981434,7.2,0.0
Shirvan,2023-05-23,31.4,32.57317,16.87398,0.0
Shirvan,2023-05-24,35.7,27.860767,6.297428,0.0
Shirvan,2023-05-25,35.45,21.79178,14.618837,0.0
Shirvan,2023-05-26,32.45,26.024376,14.021525,3.5000000298023224
Shirvan,2023-05-27,29.25,39.57911,27.217524,0.10000000149011612
Shirvan,2023-05-28,31.1,30.023462,19.95972,0.0
Shirvan,2023-05-29,32.7,26.004065,16.870138,0.0
Shirvan,2023-05-30,35.25,33.522655,11.841756,0.0
Shirvan,2023-05-31,31.5,44.204212,22.314194,7.300000190734863
Shirvan,2023-06-01,26.4,61.094585,13.049689,14.400000154972076
Shirvan,2023-06-02,26.5,57.936672,13.441071,0.0
Shirvan,2023-06-03,28.4,61.545,20.68356,0.0
Shirvan,2023-06-04,31.25,55.38269,15.077082,0.0
Shirvan,2023-06-05,30.8,40.652363,18.11841,0.0
Shirvan,2023-06-06,29.7,44.9877,13.281023,0.0
Shirvan,2023-06-07,27.5,33.677567,24.482647,0.20000000298023224
Shirvan,2023-06-08,27.55,26.125237,18.806337,0.0
Shirvan,2023-06-09,29.9,35.60674,19.376562,0.0
Shirvan,2023-06-10,28.7,45.004154,24.442913,0.0
Shirvan,2023-06-11,32.85,36.423378,12.261157,0.0
Shirvan,2023-06-12,33.35,41.479122,14.8257065,1.5
Shirvan,2023-06-13,32.5,36.09505,20.073025,0.0
Shirvan,2023-06-14,36.3,22.445845,15.629971,0.0
Shirvan,2023-06-15,35.15,22.60365,20.774214,0.7000000104308128
Shirvan,2023-06-16,32.5,33.412365,8.287822,0.10000000149011612
Shirvan,2023-06-17,32.65,35.79103,12.594856,0.8000000044703484
Shirvan,2023-06-18,33.5,32.832348,22.148046,0.0
Shirvan,2023-06-19,29.9,43.21617,23.110207,5.800000049173832
Shirvan,2023-06-20,28.05,30.49601,30.085318,0.0
Shirvan,2023-06-21,27.4,32.4313,11.753877,0.0
Shirvan,2023-06-22,28.9,27.68551,20.172853,0.0
Shirvan,2023-06-23,29.35,32.54128,21.24305,0.0
Shirvan,2023-06-24,30.6,24.266693,19.083395,0.0
Shirvan,2023-06-25,34.15,21.107428,4.802999,0.0
Shirvan,2023-06-26,33.85,22.124977,21.67487,0.0
Shirvan,2023-06-27,34.4,33.18445,13.0447235,0.0
Shirvan,2023-06-28,32.4,37.359116,22.415602,0.0
Shirvan,2023-06-29,32.5,27.186735,19.022177,0.0
Shirvan,2023-06-30,31.8,39.900345,26.368616,0.0
Shirvan,2023-07-01,26.45,53.170845,9.339208,14.800000168383121
Shirvan,2023-07-02,30.75,24.223621,20.608229,0.0
Shirvan,2023-07-03,32.45,27.173351,17.727943,0.0
Shirvan,2023-07-04,35.2,17.982363,18.11841,0.0
Shirvan,2023-07-05,34.3,20.372957,19.35314,0.0
Shirvan,2023-07-06,35.1,23.981073,20.545246,0.0
Shirvan,2023-07-07,35.85,20.68475,22.065973,0.0
Shirvan,2023-07-08,36.25,22.882284,22.38378,0.0
Shirvan,2023-07-09,37.55,16.52321,21.67487,0.0
Shirvan,2023-07-10,39.35,18.95703,2.4149535,0.0
Shirvan,2023-07-11,31.4,39.663654,22.33161,0.10000000149011612
Shirvan,2023-07-12,30.65,35.931637,17.917007,0.0
Shirvan,2023-07-13,31.15,45.807854,20.12461,0.0
Shirvan,2023-07-14,31.65,32.53582,16.78156,0.0
Shirvan,2023-07-15,36.15,26.56992,12.738099,0.0
Shirvan,2023-07-16,31.65,39.85914,23.14103,0.10000000149011612
Shirvan,2023-07-17,24.1,65.160675,12.57426,33.499999679625034
Shirvan,2023-07-18,26.45,50.680893,2.4149535,0.0
Shirvan,2023-07-19,29.0,51.665165,19.881649,0.0
Shirvan,2023-07-20,30.25,48.53005,17.57744,0.0
Shirvan,2023-07-21,33.6,35.483257,11.119281,0.0
Shirvan,2023-07-22,36.0,30.56751,24.216522,0.0
Shirvan,2023-07-23,35.75,24.629202,13.854155,0.0
Shirvan,2023-07-24,36.05,21.365938,23.535301,0.0
Shirvan,2023-07-25,34.7,31.204504,18.998314,0.0
Shirvan,2023-07-26,30.8,49.13252,20.945072,0.0
Shirvan,2023-07-27,32.25,44.12903,22.961115,0.0
Shirvan,2023-07-28,35.65,36.27102,12.682018,0.0
Shirvan,2023-07-29,31.85,39.40946,31.404713,0.0
Shirvan,2023-07-30,30.9,34.177155,22.206486,0.0
Shirvan,2023-07-31,33.35,33.216225,15.328561,0.0
Shirvan,2023-08-01,34.55,31.465662,16.489416,0.0
Shirvan,2023-08-02,36.2,31.311277,15.546833,0.0
Shirvan,2023-08-03,36.25,34.222813,14.986553,0.0
Shirvan,2023-08-04,36.4,27.245228,13.392774,0.0
Shirvan,2023-08-05,35.4,29.25516,20.929594,0.0
Shirvan,2023-08-06,34.2,33.34236,23.78453,0.0
Shirvan,2023-08-07,35.45,35.87689,15.575981,0.0
Shirvan,2023-08-08,37.6,28.729153,16.485485,0.0
Shirvan,2023-08-09,37.1,25.80117,20.523157,0.0
Shirvan,2023-08-10,37.35,23.085213,20.018072,0.0
Shirvan,2023-08-11,38.35,20.139713,17.057314,0.0
Shirvan,2023-08-12,37.95,20.445292,20.608229,0.0
Shirvan,2023-08-13,37.4,21.065788,22.725668,0.0
Shirvan,2023-08-14,38.0,21.565014,18.472595,0.0
Shirvan,2023-08-15,36.35,25.522463,20.767975,0.0
Shirvan,2023-08-16,35.65,13.617548,19.721298,0.0
Shirvan,2023-08-17,35.0,26.09565,19.08,0.0
Shirvan,2023-08-18,33.2,35.373302,20.150354,0.0
Shirvan,2023-08-19,33.5,30.678509,19.255793,0.0
Shirvan,2023-08-20,34.1,27.255302,12.475961,3.5000000968575478
Shirvan,2023-08-21,34.55,24.318432,21.599998,0.0
Shirvan,2023-08-22,34.85,40.85909,17.0763,0.0
Shirvan,2023-08-23,37.85,19.493887,21.650938,0.0
Shirvan,2023-08-24,34.3,33.369713,21.194187,0.0
Shirvan,2023-08-25,30.15,42.32887,25.050413,0.0
Shirvan,2023-08-26,29.85,31.09702,17.015474,0.6000000163912773
Shirvan,2023-08-27,29.45,41.86714,19.67195,0.0
Shirvan,2023-08-28,31.6,42.45528,15.509274,0.0
Shirvan,2023-08-29,32.7,30.460571,23.219301,0.0
Shirvan,2023-08-30,26.05,45.303886,17.106628,0.6000000089406967
Shirvan,2023-08-31,31.85,38.050552,21.611996,0.0
Shirvan,2023-09-01,33.8,37.152035,16.563911,0.0
Shirvan,2023-09-02,31.65,45.369553,26.496098,0.0
Shirvan,2023-09-03,30.15,30.46425,21.566975,0.30000000447034836
Shirvan,2023-09-04,33.45,29.58719,11.043261,0.0
Shirvan,2023-09-05,35.1,37.625347,16.08761,0.0
Shirvan,2023-09-06,34.7,38.710762,16.418526,0.0
Shirvan,2023-09-07,29.85,42.654037,24.280659,0.0
Shirvan,2023-09-08,24.75,57.70049,17.673029,0.0
Shirvan,2023-09-09,23.1,67.475044,10.464798,0.10000000149011612
Shirvan,2023-09-10,21.15,50.607372,32.039997,4.700000017881393
Shirvan,2023-09-11,17.45,79.16045,12.324414,5.1000000312924385
Shirvan,2023-09-12,22.7,61.025032,18.692286,4.90000007301569
Shirvan,2023-09-13,20.85,74.02786,11.090103,4.200000002980232
Shirvan,2023-09-14,23.1,61.906605,9.007196,0.7000000178813934
Shirvan,2023-09-15,25.7,52.13624,12.413477,0.0
Shirvan,2023-09-16,26.7,43.883965,8.4042845,0.0
Shirvan,2023-09-17,25.6,48.53688,22.450264,0.0
Shirvan,2023-09-18,18.05,73.78505,2.7416782,33.29999993741512
Shirvan,2023-09-19,21.9,58.895855,3.396233,7.899999924004078
Shirvan,2023-09-20,22.1,66.84319,9.511088,0.0
Shirvan,2023-09-21,23.35,68.38575,9.511088,0.0
Shirvan,2023-09-22,25.7,49.19666,10.464797,0.0
Shirvan,2023-09-23,25.6,57.90476,18.079027,0.0
Shirvan,2023-09-24,24.6,60.490646,18.751125,0.0
Shirvan,2023-09-25,24.2,53.97536,17.727943,0.20000000298023224
Shirvan,2023-09-26,24.6,43.44706,23.667091,0.4000000059604645
Shirvan,2023-09-27,25.85,33.32657,9.83268,0.0
Shirvan,2023-09-28,25.25,44.496723,15.141414,0.0
Shirvan,2023-09-29,24.55,52.34489,13.138765,0.0
Shirvan,2023-09-30,24.45,63.204693,14.118243,0.10000000149011612
Shirvan,2023-10-01,25.55,47.43252,15.463244,0.0
Shirvan,2023-10-02,26.85,44.211796,14.007655,0.0
Shirvan,2023-10-03,26.75,50.11323,7.42159,0.10000000149011612
Shirvan,2023-10-04,23.05,53.507355,4.0249224,6.300000086426735
Shirvan,2023-10-05,22.05,52.726776,9.255571,15.100000008940697
Shirvan,2023-10-06,24.45,48.545177,8.534353,0.0
