latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
39.7145,47.7927,319.4,1.3,1.1,2015-08-23,0802,Terra,MODIS,61,6.03,299.1,9.8,D,0
39.371,48.412,339.7,1.4,1.2,2015-08-23,0802,Terra,MODIS,88,6.03,299.8,49.7,D,0
39.3681,48.4275,319.6,1.4,1.2,2015-08-23,0802,Terra,MODIS,32,6.03,299.3,9.1,D,0
39.3656,48.4184,325.4,1.2,1.1,2015-08-23,0941,Aqua,MODIS,62,6.03,305.3,11.8,D,0
39.3752,48.4156,333,1.2,1.1,2015-08-23,0941,Aqua,MODIS,80,6.03,304.1,25.2,D,0
39.3728,48.402,330.3,1.2,1.1,2015-08-23,0941,Aqua,MODIS,76,6.03,303.6,20.5,D,0
40.524,47.9485,324.7,1.2,1.1,2015-08-23,0941,Aqua,MODIS,23,6.03,304.5,10.1,D,0
40.0973,48.472,338.2,1,1,2015-08-28,0959,Aqua,MODIS,85,6.03,300.5,33.1,D,0
41.3652,48.7296,322.6,1.4,1.2,2015-08-29,0725,Terra,MODIS,76,6.03,301.7,18.9,D,0
41.3635,48.7459,329.6,1.4,1.2,2015-08-29,0725,Terra,MODIS,83,6.03,300.7,32,D,0
41.2029,46.7393,343.6,1.8,1.3,2015-08-29,0725,Terra,MODIS,92,6.03,293.6,90.5,D,0
41.7134,48.5939,323,1.5,1.2,2015-08-30,0807,Terra,MODIS,79,6.03,303.3,21.6,D,0
41.7168,48.5764,320,1.5,1.2,2015-08-30,0807,Terra,MODIS,76,6.03,301.7,15.6,D,0
41.2217,46.7418,338.8,1.2,1.1,2015-08-30,0808,Terra,MODIS,88,6.03,308.1,32.8,D,0
41.2191,46.7563,328.2,1.2,1.1,2015-08-30,0808,Terra,MODIS,51,6.03,309.1,11.4,D,0
41.2094,46.753,337.6,1.2,1.1,2015-08-30,0808,Terra,MODIS,87,6.03,307.2,31.5,D,0
39.9947,46.8655,323.3,1.3,1.1,2015-08-30,0808,Terra,MODIS,56,6.03,303.6,14.7,D,0
39.9918,46.881,320.8,1.3,1.1,2015-08-30,0808,Terra,MODIS,46,6.03,303.3,8.8,D,0
39.0954,48.8251,330.7,1.8,1.3,2015-08-30,0808,Terra,MODIS,0,6.03,298.3,45.3,D,0
39.0943,48.8209,326.8,1,1,2015-08-30,0947,Aqua,MODIS,75,6.03,301.4,14.9,D,0
39.0924,48.809,328.9,1,1,2015-08-30,0947,Aqua,MODIS,78,6.03,302.9,17.2,D,0
39.2557,48.2723,335.4,1.1,1,2015-08-30,0947,Aqua,MODIS,83,6.03,307.8,18.9,D,0
39.2668,48.2819,338.6,1.1,1,2015-08-30,0947,Aqua,MODIS,86,6.03,305.7,23.5,D,0
39.2648,48.2698,341.3,1.1,1,2015-08-30,0947,Aqua,MODIS,88,6.03,308.8,28.8,D,0
40.3268,47.5,320.3,1.1,1,2015-08-30,0947,Aqua,MODIS,50,6.03,305,6.8,D,0
40.6609,47.5455,320.2,1.1,1,2015-08-30,0947,Aqua,MODIS,61,6.03,303.4,8.7,D,0
40.7381,46.3525,330,1.2,1.1,2015-08-30,0947,Aqua,MODIS,79,6.03,305.9,18,D,2
41.2744,46.9386,324.6,1.1,1.1,2015-08-30,0947,Aqua,MODIS,59,6.03,309.5,11.7,D,0
41.5337,48.4823,322.3,1,1,2015-08-30,0947,Aqua,MODIS,72,6.03,307.3,6.8,D,0
41.3914,48.4669,315.2,2.1,1.4,2015-08-31,0712,Terra,MODIS,56,6.03,298.2,19,D,0
41.3919,48.4611,315.9,2.1,1.4,2015-08-31,0712,Terra,MODIS,43,6.03,298.4,18.8,D,0
39.8648,48.8381,320.9,2,1.4,2015-08-31,0713,Terra,MODIS,67,6.03,302.4,19.8,D,0
39.8607,47.7373,323.5,2.3,1.5,2015-08-31,0713,Terra,MODIS,72,6.03,300,36.2,D,0
39.1912,48.5375,323.5,2,1.4,2015-08-31,0713,Terra,MODIS,69,6.03,306.3,22,D,0
39.2222,48.8572,319.9,2.6,1.5,2015-08-31,1030,Aqua,MODIS,57,6.03,296.5,31.6,D,0
39.1756,48.1997,347.7,2.3,1.5,2015-08-31,1030,Aqua,MODIS,94,6.03,296.6,165.1,D,0
39.1735,48.1723,327.8,2.3,1.5,2015-08-31,1030,Aqua,MODIS,42,6.03,299.8,52.9,D,0
39.1724,48.1924,349.2,2.3,1.5,2015-08-31,1030,Aqua,MODIS,94,6.03,296.2,176.4,D,0
39.1857,48.1906,326.4,2.3,1.5,2015-08-31,1030,Aqua,MODIS,49,6.03,302.8,48.8,D,0
40.7686,47.9846,328.6,2.4,1.5,2015-08-31,1030,Aqua,MODIS,70,6.03,299.5,58.2,D,0
40.7667,47.9574,331.6,2.4,1.5,2015-08-31,1030,Aqua,MODIS,80,6.03,302.2,69.8,D,0
40.7649,47.9772,331.5,2.4,1.5,2015-08-31,1030,Aqua,MODIS,76,6.03,298.9,70,D,0
40.7632,47.9502,329,2.4,1.5,2015-08-31,1030,Aqua,MODIS,66,6.03,301.4,55.2,D,0
40.4025,48.1204,317.4,4.2,1.9,2015-09-02,0838,Terra,MODIS,66,6.03,296.4,49.8,D,0
39.267,48.7653,333,1.6,1.3,2015-09-02,1017,Aqua,MODIS,80,6.03,307.8,36.2,D,0
39.2652,48.7463,328.2,1.6,1.3,2015-09-02,1017,Aqua,MODIS,69,6.03,310.5,23.8,D,0
39.1879,46.7971,333.6,1.3,1.1,2015-09-02,1017,Aqua,MODIS,79,6.03,311.1,19.3,D,0
39.1863,46.7824,332.1,1.3,1.1,2015-09-02,1017,Aqua,MODIS,77,6.03,310.3,18.6,D,0
39.1979,46.7951,344.7,1.3,1.1,2015-09-02,1017,Aqua,MODIS,90,6.03,312.4,46.4,D,0
39.1963,46.7804,356.6,1.3,1.1,2015-09-02,1017,Aqua,MODIS,98,6.03,312.1,85.7,D,0
39.1948,46.7657,342.1,1.3,1.1,2015-09-02,1017,Aqua,MODIS,88,6.03,308.6,44.6,D,0
39.208,46.7932,327.5,1.3,1.1,2015-09-02,1017,Aqua,MODIS,52,6.03,309.5,9.5,D,0
39.2064,46.7784,337.3,1.3,1.1,2015-09-02,1017,Aqua,MODIS,84,6.03,308.2,31.3,D,0
39.2048,46.7636,330,1.3,1.1,2015-09-02,1017,Aqua,MODIS,65,6.03,307.2,18.3,D,0
40.3953,48.0942,326.3,1.6,1.2,2015-09-02,1018,Aqua,MODIS,72,6.03,307.2,15.6,D,0
40.4099,48.129,328,1.6,1.2,2015-09-02,1018,Aqua,MODIS,74,6.03,305.5,19.7,D,0
40.4112,48.1218,326.1,1.6,1.2,2015-09-02,1018,Aqua,MODIS,53,6.03,305.4,14.8,D,0
40.8174,47.861,324.7,1.5,1.2,2015-09-02,1018,Aqua,MODIS,66,6.03,307.4,20.4,D,0
41.3369,48.7105,321.1,1.7,1.3,2015-09-02,1018,Aqua,MODIS,57,6.03,303.2,17.2,D,0
41.335,48.6895,326.6,1.7,1.3,2015-09-02,1018,Aqua,MODIS,75,6.03,303.3,29.9,D,0
41.2298,46.7337,335.5,1.4,1.2,2015-09-02,1018,Aqua,MODIS,68,6.03,308.6,30.7,D,0
41.6818,48.5374,350.2,1,1,2015-09-03,0743,Terra,MODIS,95,6.03,313.8,48,D,0
41.5713,48.4054,328,1,1,2015-09-03,0743,Terra,MODIS,58,6.03,314.5,11.1,D,0
41.3894,48.8988,329.8,1,1,2015-09-03,0743,Terra,MODIS,80,6.03,311,14.8,D,0
41.2764,48.9131,329.9,1,1,2015-09-03,0743,Terra,MODIS,81,6.03,309.5,14.4,D,0
41.1948,48.7764,322,1,1,2015-09-03,0743,Terra,MODIS,48,6.03,304.4,10.5,D,0
41.0194,47.3928,327.4,1,1,2015-09-03,0743,Terra,MODIS,75,6.03,306,14.5,D,0
41.0972,45.6355,328.6,1.2,1.1,2015-09-03,0743,Terra,MODIS,75,6.03,308.9,14.6,D,0
41.0875,45.6336,330.2,1.2,1.1,2015-09-03,0743,Terra,MODIS,79,6.03,307.6,16.7,D,0
40.6572,48.7861,332.9,1,1,2015-09-03,0743,Terra,MODIS,80,6.03,310.6,19.6,D,0
40.6671,48.4023,335.5,1,1,2015-09-03,0743,Terra,MODIS,82,6.03,306.6,27.4,D,0
40.7164,47.9896,324.7,1,1,2015-09-03,0743,Terra,MODIS,62,6.03,309.9,9.6,D,0
39.9429,47.3203,326,1,1,2015-09-03,0743,Terra,MODIS,74,6.03,309.7,8.5,D,0
39.6349,48.8832,320.7,1,1,2015-09-03,0743,Terra,MODIS,52,6.03,305.4,7.8,D,0
39.6331,48.8947,320.2,1,1,2015-09-03,0743,Terra,MODIS,49,6.03,305.9,7.6,D,0
40.7482,47.9823,329.8,2.1,1.4,2015-09-03,0923,Aqua,MODIS,66,6.03,309,42.3,D,0
40.565,49.6194,324.2,1.7,1.3,2015-09-03,0923,Aqua,MODIS,67,6.03,306.6,18,D,0
40.5627,49.6132,324.6,1.7,1.3,2015-09-03,0923,Aqua,MODIS,69,6.03,306.5,17.5,D,0
40.8507,47.4688,339.1,2.2,1.4,2015-09-03,0923,Aqua,MODIS,88,6.03,311.2,77.7,D,0
40.8564,47.494,354,2.2,1.4,2015-09-03,0923,Aqua,MODIS,97,6.03,309.6,173.7,D,0
40.852,47.4755,358.6,2.2,1.4,2015-09-03,0923,Aqua,MODIS,99,6.03,311.5,207.2,D,0
40.8576,47.5007,348.4,2.2,1.4,2015-09-03,0923,Aqua,MODIS,94,6.03,308.8,133.3,D,0
39.1946,46.8279,310.3,1.1,1,2015-09-03,1848,Terra,MODIS,80,6.03,292.7,9.8,N,0
39.1855,46.8303,327.3,1.1,1,2015-09-03,1848,Terra,MODIS,100,6.03,293.8,27.3,N,0
39.1836,46.8184,308.3,1.1,1,2015-09-03,1848,Terra,MODIS,74,6.03,292.8,8.3,N,0
40.9134,47.3979,305.8,1,1,2015-09-03,1849,Terra,MODIS,66,6.03,293.9,6,N,0
40.8894,47.4839,334.3,1,1,2015-09-03,1849,Terra,MODIS,100,6.03,294.8,34.1,N,0
40.8975,47.4761,303.4,1,1,2015-09-03,1849,Terra,MODIS,55,6.03,292.3,5.1,N,0
40.8912,47.4957,311.8,1,1,2015-09-03,1849,Terra,MODIS,83,6.03,292.9,9.9,N,0
40.8823,47.498,305.7,1,1,2015-09-03,1849,Terra,MODIS,65,6.03,293.2,5.9,N,0
40.852,47.4813,306,1,1,2015-09-03,1849,Terra,MODIS,66,6.03,292.9,6.3,N,0
40.9092,47.4035,308.1,1,1,2015-09-03,2300,Aqua,MODIS,73,6.03,291.5,9.2,N,0
40.8107,47.5597,303.2,1,1,2015-09-03,2300,Aqua,MODIS,54,6.03,287.7,7.4,N,0
40.8955,47.4857,330.1,2.5,1.5,2015-09-04,0826,Terra,MODIS,79,6.03,309.8,48.8,D,0
39.9142,46.7539,322,2.4,1.5,2015-09-04,0826,Terra,MODIS,56,6.03,305.4,34.2,D,0
39.6583,47.4501,322.2,2.7,1.6,2015-09-04,0826,Terra,MODIS,66,6.03,305.4,25,D,0
39.1877,46.8128,331.5,2.5,1.5,2015-09-04,0826,Terra,MODIS,34,6.03,313,49.1,D,0
40.3195,47.5651,331.1,1.1,1,2015-09-04,1005,Aqua,MODIS,69,6.03,312.7,16.8,D,0
40.6348,48.1235,329.4,1.1,1.1,2015-09-04,1005,Aqua,MODIS,74,6.03,312.9,12.3,D,0
40.6352,47.3052,332.4,1.1,1,2015-09-04,1005,Aqua,MODIS,75,6.03,314.6,17,D,0
39.3451,48.8442,325.5,1.2,1.1,2015-09-04,1005,Aqua,MODIS,54,6.03,308.5,11.6,D,0
39.166,46.8214,356.8,1,1,2015-09-04,1005,Aqua,MODIS,98,6.03,319.9,56.4,D,0
39.1645,46.8098,367.1,1,1,2015-09-04,1005,Aqua,MODIS,100,6.03,320.2,87.8,D,0
39.1765,46.831,337.2,1,1,2015-09-04,1005,Aqua,MODIS,81,6.03,319.7,14.4,D,0
39.175,46.8193,340.1,1,1,2015-09-04,1005,Aqua,MODIS,85,6.03,319.4,20.5,D,0
39.6621,47.4451,329.3,1.1,1,2015-09-04,1005,Aqua,MODIS,72,6.03,313.3,8,D,0
39.6605,47.4329,329.3,1.1,1,2015-09-04,1005,Aqua,MODIS,72,6.03,312.7,8,D,0
40.2388,47.4985,328.7,1.1,1,2015-09-04,1005,Aqua,MODIS,62,6.03,310.9,15.2,D,0
40.3179,47.5526,328.1,1.1,1,2015-09-04,1005,Aqua,MODIS,61,6.03,311.9,11.9,D,0
40.8145,47.5758,336.6,1.1,1,2015-09-04,1006,Aqua,MODIS,76,6.03,316,21.7,D,0
40.8913,47.5059,332.4,1.1,1,2015-09-04,1006,Aqua,MODIS,37,6.03,315.4,13.3,D,0
40.8958,47.4852,332.2,1.1,1,2015-09-04,1006,Aqua,MODIS,62,6.03,312.6,14.4,D,0
40.8098,47.5823,333.6,1.1,1,2015-09-04,1006,Aqua,MODIS,58,6.03,316.7,14.7,D,0
40.8082,47.5696,343.8,1.1,1,2015-09-04,1006,Aqua,MODIS,90,6.03,318.8,32.1,D,0
40.9803,48.7445,328.4,1.2,1.1,2015-09-04,1006,Aqua,MODIS,74,6.03,306.5,18.6,D,0
40.8064,47.5639,305.6,2.8,1.6,2015-09-04,1931,Terra,MODIS,65,6.03,288.8,32.4,N,0
39.1466,46.6952,305.1,2.4,1.5,2015-09-04,1931,Terra,MODIS,63,6.03,291.6,22.9,N,0
39.1446,46.6667,301.2,2.4,1.5,2015-09-04,1931,Terra,MODIS,38,6.03,291.1,15,N,0
40.9169,47.3854,340.7,1.3,1.1,2015-09-05,0731,Terra,MODIS,88,6.03,311.1,43.7,D,0
40.9152,47.4016,327.9,1.3,1.1,2015-09-05,0731,Terra,MODIS,74,6.03,310.4,15,D,0
39.2907,48.2131,327.2,1.2,1.1,2015-09-05,0731,Terra,MODIS,48,6.03,311.3,10.5,D,0
39.4094,47.0758,327.9,1.3,1.1,2015-09-05,0731,Terra,MODIS,71,6.03,309.4,9.8,D,0
39.281,48.2114,327.8,1.2,1.1,2015-09-05,0731,Terra,MODIS,49,6.03,310.6,12.3,D,0
40.9941,47.6143,318.5,1.3,1.1,2015-09-05,0731,Terra,MODIS,45,6.03,303.1,13.6,D,0
41.2209,46.7253,328.6,1.5,1.2,2015-09-05,0731,Terra,MODIS,46,6.03,307.3,20.5,D,0
40.9088,47.3843,328.3,3.4,1.7,2015-09-05,0911,Aqua,MODIS,79,6.03,308.7,67.3,D,0
40.7995,47.5609,301.6,1.2,1.1,2015-09-05,1836,Terra,MODIS,39,6.03,289.7,5.9,N,0
40.5447,48.2072,308.5,1,1,2015-09-05,2248,Aqua,MODIS,75,6.03,292.8,7.8,N,0
39.2258,48.4435,336.1,2,1.4,2015-09-06,0814,Terra,MODIS,84,6.03,311.6,60,D,0
39.227,48.4505,338.6,2,1.4,2015-09-06,0814,Terra,MODIS,87,6.03,311.9,69.1,D,0
39.7037,47.0491,322.6,1.7,1.3,2015-09-06,0814,Terra,MODIS,42,6.03,305.8,17.9,D,0
39.6998,47.0686,325,1.7,1.3,2015-09-06,0814,Terra,MODIS,45,6.03,305.9,20.4,D,0
41.2678,48.9561,335.2,1,1,2015-09-06,0953,Aqua,MODIS,86,6.03,311.4,22.5,D,0
41.2662,48.9442,351,1,1,2015-09-06,0953,Aqua,MODIS,95,6.03,312.8,51.8,D,0
41.5367,48.8958,326.3,1,1,2015-09-06,0953,Aqua,MODIS,71,6.03,309.8,12,D,0
41.6016,48.7018,327.5,1,1,2015-09-06,0953,Aqua,MODIS,79,6.03,311.1,12.7,D,0
39.3101,48.1789,328.1,1,1,2015-09-06,0953,Aqua,MODIS,33,6.03,314.3,7.3,D,0
39.3084,48.1674,333.1,1,1,2015-09-06,0953,Aqua,MODIS,76,6.03,314.4,14.4,D,0
39.3155,48.1537,330.9,1,1,2015-09-06,0953,Aqua,MODIS,64,6.03,314.3,10.8,D,0
39.3568,48.3695,333.4,1,1,2015-09-06,0953,Aqua,MODIS,74,6.03,315.7,14.8,D,0
39.5965,47.0279,351.6,1,1,2015-09-06,0953,Aqua,MODIS,95,6.03,312.5,52.7,D,0
39.5946,47.0159,333.6,1,1,2015-09-06,0953,Aqua,MODIS,70,6.03,310.4,19.6,D,0
39.6935,47.0585,327.1,1,1,2015-09-06,0953,Aqua,MODIS,52,6.03,311.2,11,D,0
40.4362,48.4215,337.1,1,1,2015-09-06,0953,Aqua,MODIS,84,6.03,313.3,20.1,D,0
40.4249,48.2799,330.6,1,1,2015-09-06,0953,Aqua,MODIS,72,6.03,310.1,13.4,D,0
41.2589,48.9583,332.8,1,1,2015-09-06,0953,Aqua,MODIS,84,6.03,312.3,19,D,0
41.2572,48.9464,334.1,1,1,2015-09-06,0953,Aqua,MODIS,85,6.03,311.8,21.3,D,0
40.8004,47.5296,301.2,1.8,1.3,2015-09-06,1919,Terra,MODIS,24,6.03,288.6,9.4,N,0
40.7943,47.5359,301,1.8,1.3,2015-09-06,1919,Terra,MODIS,37,6.03,287.6,9.3,N,0
40.7153,48.2035,323.9,1.3,1.1,2015-09-08,0801,Terra,MODIS,46,6.03,306,15.1,D,0
40.5947,48.5715,324.7,1.3,1.1,2015-09-08,0801,Terra,MODIS,25,6.03,308.2,10.2,D,0
40.5942,48.5815,328.2,1.3,1.1,2015-09-08,0801,Terra,MODIS,68,6.03,309.2,15.7,D,0
40.5642,48.1778,358.1,1.3,1.1,2015-09-08,0801,Terra,MODIS,99,6.03,311.3,92.9,D,0
40.9588,45.4603,342.7,1,1,2015-09-08,0801,Terra,MODIS,87,6.03,311.4,34.5,D,0
40.9499,45.458,342.8,1,1,2015-09-08,0801,Terra,MODIS,90,6.03,312.6,35.4,D,0
41.2371,46.8851,339.4,1.1,1,2015-09-08,0801,Terra,MODIS,88,6.03,311.8,30.4,D,0
39.9019,46.7853,327.9,1.1,1.1,2015-09-08,0802,Terra,MODIS,78,6.03,306.8,16.1,D,0
39.9782,46.8262,348.6,1.1,1.1,2015-09-08,0802,Terra,MODIS,94,6.03,308,57.7,D,0
39.9758,46.8399,324,1.1,1.1,2015-09-08,0802,Terra,MODIS,35,6.03,308.6,10.8,D,0
39.9722,46.8328,322.9,1.1,1.1,2015-09-08,0802,Terra,MODIS,68,6.03,308.3,10.9,D,0
39.9542,46.938,352.6,1.1,1.1,2015-09-08,0802,Terra,MODIS,96,6.03,309.4,61.4,D,0
39.9519,46.9512,346.3,1.1,1.1,2015-09-08,0802,Terra,MODIS,92,6.03,309.8,45.3,D,0
39.9261,46.9295,325,1.1,1.1,2015-09-08,0802,Terra,MODIS,21,6.03,306.3,9.1,D,0
39.8645,47.7476,322.7,1.2,1.1,2015-09-08,0802,Terra,MODIS,67,6.03,304.3,11.4,D,0
41.2824,46.7138,379.1,1.3,1.1,2015-09-08,0941,Aqua,MODIS,100,6.03,311.7,201.8,D,0
41.5073,48.3867,336.2,1.1,1.1,2015-09-08,0941,Aqua,MODIS,85,6.03,311.8,23.1,D,0
41.5051,48.3737,373,1.1,1.1,2015-09-08,0941,Aqua,MODIS,100,6.03,313.1,129.6,D,0
41.2853,46.7291,357.7,1.3,1.1,2015-09-08,0941,Aqua,MODIS,98,6.03,306.5,96,D,0
39.3861,49.0453,331.7,1.1,1.1,2015-09-08,0941,Aqua,MODIS,74,6.03,309.4,18,D,0
39.4394,47.3046,335.1,1.3,1.1,2015-09-08,0941,Aqua,MODIS,71,6.03,310.3,25.9,D,0
39.5998,47.1628,328.9,1.4,1.2,2015-09-08,0941,Aqua,MODIS,45,6.03,310.5,10.7,D,0
39.5826,47.0711,333.7,1.4,1.2,2015-09-08,0941,Aqua,MODIS,59,6.03,308.1,29.4,D,0
39.5927,47.0676,337.9,1.4,1.2,2015-09-08,0941,Aqua,MODIS,85,6.03,310.5,37.5,D,0
39.8632,47.7468,325.7,1.3,1.1,2015-09-08,0941,Aqua,MODIS,68,6.03,307.1,13.7,D,0
39.8606,47.7324,321.8,1.3,1.1,2015-09-08,0941,Aqua,MODIS,52,6.03,306.4,9.4,D,0
39.862,47.7421,328.2,1.3,1.1,2015-09-08,0941,Aqua,MODIS,68,6.03,307.5,16.5,D,0
39.9541,46.9433,326.7,1.4,1.2,2015-09-08,0941,Aqua,MODIS,61,6.03,310.1,11.5,D,0
40.8167,47.5097,326.5,1.2,1.1,2015-09-08,1907,Terra,MODIS,100,6.03,292.7,32.4,N,0
40.8266,47.5077,308.3,1.2,1.1,2015-09-08,1907,Terra,MODIS,74,6.03,291.8,10.6,N,0
40.8183,47.5243,312.3,1.2,1.1,2015-09-08,1907,Terra,MODIS,84,6.03,292.1,14.1,N,0
40.7196,48.221,324.9,2,1.4,2015-09-09,1024,Aqua,MODIS,67,6.03,303.8,30.5,D,0
39.7839,47.074,329.9,1.6,1.3,2015-09-09,1024,Aqua,MODIS,54,6.03,310,20.1,D,0
39.9782,46.8392,339.3,1.6,1.2,2015-09-09,1024,Aqua,MODIS,79,6.03,309.9,54,D,0
40.3364,48.2596,324.9,2,1.4,2015-09-09,1024,Aqua,MODIS,67,6.03,304.4,23.8,D,0
40.5801,48.119,329.5,1.9,1.4,2015-09-09,1024,Aqua,MODIS,76,6.03,311.2,27.5,D,0
40.5782,48.096,330.3,1.9,1.4,2015-09-09,1024,Aqua,MODIS,77,6.03,311.9,28.3,D,0
40.5829,48.1137,332.4,1.9,1.4,2015-09-09,1024,Aqua,MODIS,80,6.03,311.3,37,D,0
40.5443,46.4414,325.1,1.5,1.2,2015-09-09,1024,Aqua,MODIS,56,6.03,309.2,12.4,D,0
40.8185,47.5037,329.6,1.8,1.3,2015-09-09,1024,Aqua,MODIS,54,6.03,311.8,18.4,D,0
40.8427,47.6523,325.8,1.8,1.3,2015-09-09,1024,Aqua,MODIS,66,6.03,308.3,19.4,D,0
40.9122,47.4113,316.9,1,1,2015-09-10,1855,Terra,MODIS,94,6.03,293.3,14.3,N,0
40.9106,47.3995,311.6,1,1,2015-09-10,1855,Terra,MODIS,83,6.03,293.4,9.8,N,0
41.0548,45.4745,302.4,1,1,2015-09-10,1855,Terra,MODIS,49,6.03,291.5,4.5,N,0
41.5151,46.3164,325.1,2.5,1.5,2015-09-11,0832,Terra,MODIS,68,6.03,297,47.7,D,0
39.2717,48.8036,317.6,4,1.9,2015-09-11,0832,Terra,MODIS,61,6.03,296.7,47.7,D,0
39.2827,48.8033,315.7,4,1.9,2015-09-11,0832,Terra,MODIS,47,6.03,296.1,35,D,0
39.0972,46.7633,339.4,3.1,1.7,2015-09-11,0832,Terra,MODIS,88,6.03,301.1,151.6,D,0
39.0986,46.7563,334.3,3.1,1.7,2015-09-11,0832,Terra,MODIS,81,6.03,301.1,113.1,D,0
39.0006,46.6593,326.9,1.1,1,2015-09-11,1011,Aqua,MODIS,46,6.03,306.9,10.7,D,0
39.0961,46.7625,326.9,1.1,1,2015-09-11,1011,Aqua,MODIS,47,6.03,310.2,9.6,D,0
39.3446,46.5506,332.1,1.1,1,2015-09-11,1011,Aqua,MODIS,76,6.03,308.3,20.4,D,0
39.83,47.4702,333.1,1.2,1.1,2015-09-11,1011,Aqua,MODIS,81,6.03,304.7,29.9,D,0
41.1565,45.1945,336.4,1,1,2015-09-11,1012,Aqua,MODIS,79,6.03,308.8,25.2,D,0
41.1656,45.1923,334.3,1,1,2015-09-11,1012,Aqua,MODIS,75,6.03,304.7,22,D,0
41.164,45.1801,333.9,1,1,2015-09-11,1012,Aqua,MODIS,78,6.03,306.5,20.8,D,0
40.2274,46.8255,328.1,1.2,1.1,2015-09-12,0737,Terra,MODIS,73,6.03,294.6,19.8,D,0
40.3998,48.2341,325.5,1,1,2015-09-12,2254,Aqua,MODIS,100,6.03,284.3,25.8,N,0
41.3552,46.6292,316.4,1.7,1.3,2015-09-13,0820,Terra,MODIS,45,6.03,296.1,16.7,D,0
41.3509,46.6494,321.8,1.7,1.3,2015-09-13,0820,Terra,MODIS,77,6.03,295.2,27.8,D,0
41.3433,46.6403,326.1,1.7,1.3,2015-09-13,0820,Terra,MODIS,80,6.03,297.6,34.9,D,0
40.8359,47.4669,332.7,2,1.4,2015-09-13,0820,Terra,MODIS,80,6.03,289.3,66.6,D,0
40.5968,48.1208,322.8,2.2,1.4,2015-09-13,0820,Terra,MODIS,74,6.03,300.2,30,D,0
41.3093,48.9303,317.9,1.1,1,2015-09-13,0959,Aqua,MODIS,70,6.03,295.4,9.8,D,0
39.8276,47.4694,320.3,1,1,2015-09-13,0959,Aqua,MODIS,36,6.03,302.5,8.5,D,0
39.826,47.4578,323.3,1,1,2015-09-13,0959,Aqua,MODIS,54,6.03,303.9,10.9,D,0
39.8952,47.3642,324.7,1,1,2015-09-13,0959,Aqua,MODIS,74,6.03,304.2,9.7,D,0
39.8936,47.3527,324.5,1,1,2015-09-13,0959,Aqua,MODIS,74,6.03,303.1,9.6,D,0
40.1553,48.3849,320,1,1,2015-09-13,0959,Aqua,MODIS,37,6.03,301.7,5.3,D,0
39.6646,44.8297,322.5,1.1,1,2015-09-13,0959,Aqua,MODIS,70,6.03,306.9,7.9,D,0
39.6625,44.8173,323.7,1.1,1,2015-09-13,0959,Aqua,MODIS,72,6.03,308.8,9.2,D,0
40.4186,48.2947,321.5,1,1,2015-09-13,0959,Aqua,MODIS,64,6.03,303,8.9,D,0
40.6285,48.1406,336.3,1,1,2015-09-13,0959,Aqua,MODIS,86,6.03,308,23.8,D,0
40.6269,48.1286,325.1,1,1,2015-09-13,0959,Aqua,MODIS,74,6.03,306.8,7.9,D,0
40.5591,47.1653,316.8,1,1,2015-09-13,0959,Aqua,MODIS,62,6.03,300.6,6.4,D,0
40.8414,47.4719,326.7,1,1,2015-09-13,0959,Aqua,MODIS,48,6.03,306,8.4,D,0
40.8398,47.4601,328.1,1,1,2015-09-13,0959,Aqua,MODIS,80,6.03,307.1,11.1,D,0
39.1356,48.279,319.6,1.4,1.2,2015-09-14,0725,Terra,MODIS,64,6.03,301.6,10.7,D,0
40.5952,48.1519,324.4,1.5,1.2,2015-09-14,0725,Terra,MODIS,75,6.03,300.7,17.5,D,0
41.0554,47.2233,324.8,1.3,1.1,2015-09-15,0807,Terra,MODIS,72,6.03,302,18.8,D,0
40.5652,48.1511,321.4,1.5,1.2,2015-09-15,0807,Terra,MODIS,59,6.03,300.3,18.6,D,0
41.0629,47.2322,328.3,1.3,1.1,2015-09-15,0807,Terra,MODIS,78,6.03,302.2,22.5,D,0
41.0658,47.2172,330.6,1.3,1.1,2015-09-15,0807,Terra,MODIS,81,6.03,302.2,27.4,D,0
40.6439,47.0844,323,1.3,1.1,2015-09-15,0807,Terra,MODIS,68,6.03,302.1,16.6,D,0
40.6411,47.0994,319.2,1.3,1.1,2015-09-15,0807,Terra,MODIS,54,6.03,301.3,10.5,D,0
41.0654,47.2265,326,1.3,1.1,2015-09-15,0807,Terra,MODIS,74,6.03,302.5,19.5,D,0
39.2526,46.7519,323.7,1.3,1.1,2015-09-15,0808,Terra,MODIS,70,6.03,307.9,11.5,D,0
39.8192,47.4801,320.4,1.4,1.2,2015-09-15,0808,Terra,MODIS,43,6.03,298.5,13.9,D,0
40.2151,48.1387,318.9,1.5,1.2,2015-09-15,0808,Terra,MODIS,36,6.03,298.3,16.6,D,0
40.2476,46.2493,318.3,1.2,1.1,2015-09-15,0808,Terra,MODIS,44,6.03,304.1,12.3,D,0
40.0767,46.8421,325.3,1.3,1.1,2015-09-15,0808,Terra,MODIS,76,6.03,305.1,18.4,D,0
39.8327,47.4673,323.3,1.4,1.2,2015-09-15,0808,Terra,MODIS,52,6.03,300.4,18.6,D,0
39.8296,47.4835,355.2,1.4,1.2,2015-09-15,0808,Terra,MODIS,97,6.03,302.4,108.5,D,0
